close,fwd_ret_open_1h,RSI,position,raw_return,position_change,transaction_cost,gross_return,net_return,gross_equity_curve,net_equity_curve
60593.95,0.0032249094175245,37.05266889701129,0.0,0.0032249094175245,0.0,0.0,0.0,0.0,1.0,1.0
60789.36,-0.0080810194415601,45.04101089477627,0.0,-0.0080810194415601,0.0,0.0,-0.0,-0.0,1.0,1.0
60298.12,-0.0113953801544725,41.71217932212101,0.0,-0.0113953801544725,0.0,0.0,-0.0,-0.0,1.0,1.0
59611.01,-0.0018285215815873,41.016062259021524,0.0,-0.0018285215815873,0.0,0.0,-0.0,-0.0,1.0,1.0
59502.01,0.0037859231622465,33.04871315516711,0.0,0.0037859231622465,0.0,0.0,0.0,0.0,1.0,1.0
59727.28,0.0012148554588213,37.40539904722676,0.0,0.0012148554588213,0.0,0.0,0.0,0.0,1.0,1.0
59799.83,0.0066714236478597,39.95280332395315,0.0,0.0066714236478597,0.0,0.0,0.0,0.0,1.0,1.0
60198.77,-0.0008435386896544,47.262164591089736,0.0,-0.0008435386896544,0.0,0.0,-0.0,-0.0,1.0,1.0
60148.01,0.0029660171576777,41.907842231276376,0.0,0.0029660171576777,0.0,0.0,0.0,0.0,1.0,1.0
60326.39,-0.0021945615849776,43.299304716496266,0.0,-0.0021945615849776,0.0,0.0,-0.0,-0.0,1.0,1.0
60194.01,0.0063883432919653,42.12500879847941,0.0,0.0063883432919653,0.0,0.0,0.0,0.0,1.0,1.0
60578.55,-0.0004164840525235,46.90757485423019,0.0,-0.0004164840525235,0.0,0.0,-0.0,-0.0,1.0,1.0
60553.31,0.0010022571842469,45.77680391845376,0.0,0.0010022571842469,0.0,0.0,0.0,0.0,1.0,1.0
60614.0,0.0014184839445532,44.05198910644547,0.0,0.0014184839445532,0.0,0.0,0.0,0.0,1.0,1.0
60699.99,-0.0016471172400521,47.6722181488074,0.0,-0.0016471172400521,0.0,0.0,-0.0,-0.0,1.0,1.0
60600.0,0.0033003294883944,47.498747634420376,0.0,0.0033003294883944,0.0,0.0,0.0,0.0,1.0,1.0
