Close,SMA_short,SMA_long,signal,position,returns,strategy_returns
66469.41,66803.38999999998,62854.7752,1,1.0,-0.007477507153183516,-0.007477507153183516
66432.0,66716.15,62869.6484,1,1.0,-0.0005628152860090996,-0.0005628152860090996
66747.58,66704.064,62883.426849999996,1,1.0,0.00475042148362248,0.00475042148362248
67074.14,66738.662,62900.53955,1,1.0,0.004892462018847743,0.004892462018847743
66874.04,66719.434,62915.810249999995,1,1.0,-0.0029832659800037575,-0.0029832659800037575
67375.99,66900.75,62933.59025,1,1.0,0.007505902140801046,0.007505902140801046
67280.01,67070.352,62955.7503,1,1.0,-0.0014245430753597743,-0.0014245430753597743
67095.98,67140.03199999999,62974.3202,1,1.0,-0.0027352849680015723,-0.0027352849680015723
67000.0,67125.204,62994.2202,1,1.0,-0.001430488085873316,-0.001430488085873316
67218.74,67194.144,63013.44395000001,1,1.0,0.0032647761194031233,0.0032647761194031233
67050.0,67128.946,63036.33855000001,1,1.0,-0.0025103118564853144,-0.0025103118564853144
66972.53,67067.45,63060.0812,1,1.0,-0.0011554064131245045,-0.0011554064131245045
67129.82,67074.21800000001,63082.9654,1,1.0,0.0023485748559894937,0.0023485748559894937
67420.01,67158.22,63106.9154,1,1.0,0.004322818085911617,0.004322818085911617
67733.54,67261.18,63131.6542,1,1.0,0.004650399784871029,0.004650399784871029
67894.72,67430.124,63157.9788,1,1.0,0.002379618723604482,0.002379618723604482
67832.0,67602.018,63183.6643,1,1.0,-0.0009237831748919456,-0.0009237831748919456
67386.0,67653.254,63208.00755,1,1.0,-0.006575067814600821,-0.006575067814600821
67671.91,67703.63399999999,63233.82,1,1.0,0.0042428694387559585,0.0042428694387559585
67749.99,67706.924,63260.97,1,1.0,0.001153802220153155,0.001153802220153155
67823.88,67692.75600000001,63288.0421,1,1.0,0.0010906274672513039,0.0010906274672513039
67942.0,67714.75600000001,63315.065200000005,1,1.0,0.0017415694885045685,0.0017415694885045685
67822.74,67802.104,63341.58,1,1.0,-0.001755320714727171,-0.001755320714727171
67728.0,67813.322,63367.09994999999,1,1.0,-0.001396876622796528,-0.001396876622796528
67630.01,67789.326,63393.05,1,1.0,-0.0014468166784786796,-0.0014468166784786796
67566.9,67737.93000000001,63415.70814999999,1,1.0,-0.0009331656168615199,-0.0009331656168615199
67790.01,67707.532,63440.768200000006,1,1.0,0.0033020606243590045,0.0033020606243590045
67620.01,67666.986,63467.4282,1,1.0,-0.002507744135160972,-0.002507744135160972
67709.99,67663.38399999999,63493.128150000004,1,1.0,0.001330671202207867,0.001330671202207867
67893.98,67716.178,63520.62835,1,1.0,0.0027173242825762056,0.0027173242825762056
67472.01,67697.2,63547.434799999995,1,1.0,-0.00621513129735507,-0.00621513129735507
