close,fwd_ret_open_1h,SMA_s,SMA_l,position,raw_return,position_change,transaction_cost,gross_return,net_return,gross_equity_curve,net_equity_curve
2383.62,0.0023032194729026,,,1.0,0.0023032194729026,0.0,0.0,0.0023032194729026,0.0023032194729026,0.9630479123501482,0.9627069824655735
2389.11,-0.0102381221459036,,,1.0,-0.0102381221459036,0.0,0.0,-0.0102381221459036,-0.0102381221459036,0.9531881101911499,0.9528506707883767
2364.66,-0.0114773856596113,,,1.0,-0.0114773856596113,0.0,0.0,-0.0114773856596113,-0.0114773856596113,0.94224800264433,0.9419144361637192
2337.52,0.0065283143173717,,,1.0,0.0065283143173717,0.0,0.0,0.0065283143173717,0.0065283143173717,0.9483992937705079,0.9480635496630659
2352.77,0.0067154885517921,,,1.0,0.0067154885517921,0.0,0.0,0.0067154885517921,0.0067154885517921,0.9547682583703515,0.9544302595771997
2368.58,-0.0068480137804668,,,1.0,-0.0068480137804668,0.0,0.0,-0.0068480137804668,-0.0068480137804668,0.948229992179879,0.9478943080071205
2352.34,-4.251068080773912e-06,,,1.0,-4.251068080773912e-06,0.0,0.0,-4.251068080773912e-06,-4.251068080773912e-06,0.948225961189626,0.9478902784438837
2352.35,-0.002142547420866,,,1.0,-0.002142547420866,0.0,0.0,-0.002142547420866,-0.002142547420866,0.946194342102081,0.9458593785725399
2347.29,-0.0126741362416393,2399.536666666667,,1.0,-0.0126741362416393,0.0,0.0,-0.0126741362416393,-0.0126741362416393,0.9342021460992109,0.9338714279430792
2317.55,0.0099458479860194,2394.095333333333,,1.0,0.0099458479860194,0.0,0.0,0.0099458479860194,0.0099458479860194,0.9434935786325268,0.943159571203888
2340.59,-0.0067076817909936,2390.3593333333333,,1.0,-0.0067076817909936,0.0,0.0,-0.0067076817909936,-0.0067076817909936,0.937164923935214,0.9368331569221224
2324.9,0.008142285689707,2386.1563333333334,,1.0,0.008142285689707,0.0,0.0,0.008142285689707,0.008142285689707,0.9447955884842671,0.9444611201293726
2343.83,0.0001322621521184,2382.4433333333336,,1.0,0.0001322621521184,0.0,0.0,0.0001322621521184,0.0001322621521184,0.9449205491821121,0.9445860365897131
2344.15,0.0039972015323317,2379.404,,1.0,0.0039972015323317,0.0,0.0,0.0039972015323317,0.0039972015323317,0.9486975870492346,0.9483617373425887
2353.51,-0.0049033146236898,2376.177,,1.0,-0.0049033146236898,0.0,0.0,-0.0049033146236898,-0.0049033146236898,0.9440458242971969,0.9437116213673289
2341.97,0.0036080735449217,2373.0963333333334,,1.0,0.0036080735449217,0.0,0.0,0.0036080735449217,0.0036080735449217,0.9474520110610374,0.9471166023024196
2350.42,0.000706256754112,2369.4303333333332,,1.0,0.000706256754112,0.0,0.0,0.000706256754112,0.000706256754112,0.9481211554430463,0.9477855097997273
2352.08,-0.0009693547838507,2366.071666666667,,1.0,-0.0009693547838507,0.0,0.0,-0.0009693547838507,-0.0009693547838507,0.9472020896653475,0.9468667693817385
2349.8,-0.0040131074985105,2362.841333333333,,1.0,-0.0040131074985105,0.0,0.0,-0.0040131074985105,-0.0040131074985105,0.9434008658567067,0.9430668912494423
2340.36,0.0158906497690536,2361.192666666667,,1.0,0.0158906497690536,0.0,0.0,0.0158906497690536,0.0158906497690536,0.9583921186078576,0.9580528369270774
2377.56,-0.0030072847793536,2361.385666666667,,1.0,-0.0030072847793536,0.0,0.0,-0.0030072847793536,-0.0030072847793536,0.9555099605769156,0.95517169921277
