Bundle,Input Type,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return,Scope,Strategy_Mode,Cost_Regime,Feature Type,Model
table10_feasible,ohlc,0.0194769535994972,0.5739143547848493,0.0574767641853862,0.000166047137593,0.1281972368536676,0.6258067879320843,0.0473332750130313,0.0010039294458583,btc,long_only,with_cost,,
table10_feasible,candle,0.0943846001368388,0.5837979290976902,0.0995373153834209,0.0006390098520647,0.0463834713536916,0.530629297051307,0.0946639201013807,0.000357226851502,btc,long_only,no_cost,,
table10_feasible,ohlc,0.06563037323279,0.5739143547848493,0.0574767641853862,0.000414027252739,0.185063259286775,0.6258067879320843,0.0473332750130313,0.001296218581677,btc,long_only,no_cost,,
table10_feasible,candle,0.0008202627949194,0.5563120006651349,0.0819027280357674,1.9618767448942443e-05,-0.0335384446266809,0.5203008861743559,0.2988802735130283,-0.0001550147085728,btc,short_only,with_cost,,
table10_feasible,ohlc,-0.0128660544061687,0.5649978183692621,0.0865346914992158,-6.16611117313562e-05,-0.0349168506499682,0.5142300106601231,0.1960509656604286,-0.0001922544792058,btc,short_only,with_cost,,
table10_feasible,candle,0.0498962893934965,0.5563120006651349,0.0819027280357674,0.0003081743006413,0.0160041471077147,0.5203008861743559,0.2988802735130283,6.123294183900768e-05,btc,short_only,no_cost,,
table10_feasible,ohlc,0.0314132545306954,0.5649978183692621,0.0865346914992158,0.0001805028954447,0.0136598295887275,0.5142300106601231,0.1960509656604286,3.292237711139915e-05,btc,short_only,no_cost,,
table10_feasible,candle,0.0289228208513107,0.6763960060685187,0.0774748808005172,0.0002038622582974,-0.0015059625887053,0.5164623127429262,0.1481247573571774,4.118397746096188e-05,btc,long_short,with_cost,,
table10_feasible,ohlc,0.0018908667567418,0.6594421891632197,0.1134652824647176,-1.0398860237318388e-06,-0.0229855296445031,0.5313037923132196,0.1173087023191494,-0.0001119970544348,btc,long_short,with_cost,,
table10_feasible,candle,0.0747192212416961,0.6763960060685187,0.0774748808005172,0.000488610024321,0.0407414533235454,0.5164623127429262,0.1481247573571774,0.0002907773178724,btc,long_short,no_cost,,
table10_feasible,ohlc,0.048180361333458,0.6594421891632197,0.1134652824647176,0.0002377963020969,0.0320172481150614,0.5313037923132196,0.1173087023191494,0.0001421566341354,btc,long_short,no_cost,,
table10_feasible,candle,-0.0061768293398926,0.5544183387501965,0.0992715146427022,-1.7848946804290567e-05,-0.0249265604119537,0.5040725960947862,0.0672828992220762,-0.000320245741248,eth,long_only,with_cost,,
table10_feasible,ohlc,-0.0002803868929764,0.5607620467808122,0.0774675240006364,4.900692585600501e-05,-0.0168321531941468,0.556338669090797,0.1340296213773268,-0.00013458131473,eth,long_only,with_cost,,
table10_feasible,candle,0.0270932340710053,0.5544183387501965,0.0992715146427022,0.0002584018403423,0.0046852872491909,0.5040725960947862,0.0672828992220762,-2.689935185991076e-05,eth,long_only,no_cost,,
table10_feasible,ohlc,0.0312062582991517,0.5607620467808122,0.0774675240006364,0.0002954707246057,0.0095710781868244,0.556338669090797,0.1340296213773268,0.0001135125411855,eth,long_only,no_cost,,
table10_feasible,candle,-0.0089064432171592,0.5517443273201493,0.1080802527470196,-3.778964023076759e-05,-0.0304872944667714,0.5123444943087664,0.2044781133238151,-0.0002330721642975,eth,short_only,with_cost,,
table10_feasible,ohlc,0.0463248055074564,0.5811612441838218,0.0577302763499966,0.0003496511954496,-0.0283314665939896,0.5272739370369935,0.0931900128885552,-0.0001973254180348,eth,short_only,with_cost,,
