Asset,Model,Model Family,Feature Set,Strategy Mode,Cost Regime,Validation Precision,Validation Recall,Validation Sharpe,Test Sharpe,Test Precision,Test Recall,Test Avg Return,Threshold Feasible
ETH,LightGBM,ML,candle_extended,long_short,with_cost,0.601338199513382,0.010551505144469368,-0.029101398404590525,-0.030454511471743752,0.543418201516793,0.020314763184694235,-0.00033089276271007717,True
ETH,LightGBM,ML,candle_raw,long_short,with_cost,0.5710444367048411,0.23733497401953363,-0.025112980743714465,-0.012212491846436684,0.48866794683915304,0.17018572931100684,-0.00010286311782829937,True
ETH,LightGBM,ML,ohlc_extended,long_short,with_cost,0.598575225943647,0.09586546007599682,-0.013235164797221905,-0.01134000172496892,0.5014028829505393,0.0874835139150904,-0.00010831296195350713,True
ETH,LightGBM,ML,ohlc_raw,long_short,with_cost,0.5620070819249959,0.016668118867655027,0.06568078076388267,-0.02477714234964722,0.5045075375004676,0.06935536486418806,-0.0001831317086861484,True
ETH,LightGBM,ML,candle_extended,short_only,no_cost,0.5952380952380952,0.01392240579172081,0.06873105872426717,-0.0270588484822531,0.5232815964523282,0.043906976744186046,-0.00019835644444423744,True
ETH,LightGBM,ML,candle_raw,short_only,no_cost,0.5674740484429066,0.030443660664562836,0.07714924253250317,0.0025950590711102824,0.49899799599198397,0.046325581395348835,2.260961032795183e-05,True
ETH,LightGBM,ML,ohlc_extended,short_only,no_cost,0.6164383561643836,0.016706886950064972,0.10976146390375725,-0.024309621271344704,0.5238095238095238,0.028651162790697675,-0.00020824917565803405,True
ETH,LightGBM,ML,ohlc_raw,short_only,no_cost,0.5964912280701754,0.0126229812511602,0.13176818599069484,-0.01466927267639249,0.4914712153518124,0.08576744186046512,-7.884101124656588e-05,True
ETH,LightGBM,ML,candle_extended,short_only,with_cost,0.5952380952380952,0.01392240579172081,0.022602315642374398,-0.0663542735180722,0.5232815964523282,0.043906976744186046,-0.00048704824045310644,True
ETH,LightGBM,ML,candle_raw,short_only,with_cost,0.5674740484429066,0.030443660664562836,0.001332064381572838,-0.030456176050882404,0.49899799599198397,0.046325581395348835,-0.0002656669427782604,True
ETH,LightGBM,ML,ohlc_extended,short_only,with_cost,0.6164383561643836,0.016706886950064972,0.056741449530678084,-0.056226711885153616,0.5238095238095238,0.028651162790697675,-0.0004808682232770816,True
ETH,LightGBM,ML,ohlc_raw,short_only,with_cost,0.5964912280701754,0.0126229812511602,0.08035189322626142,-0.06697044286266338,0.4914712153518124,0.08576744186046512,-0.00036055742915701354,True
ETH,Logistic Regression,ML,candle_extended,long_only,no_cost,0.5962264150943396,0.08537463976945245,0.046851350605113036,0.010943323666948713,0.5915492957746479,0.01507537688442211,9.81022941427441e-05,True
ETH,Logistic Regression,ML,candle_raw,long_only,no_cost,0.5103338632750397,0.05781700288184438,-0.005597483999517199,-0.22089546057871753,0.16666666666666666,0.00017946877243359656,-0.002629665854032783,True
ETH,Logistic Regression,ML,ohlc_extended,long_only,no_cost,0.5826086956521739,0.0603386167146974,0.01773171190628808,0.055741528833692336,0.6015625,0.0414572864321608,0.00048811558315088686,True
ETH,Logistic Regression,ML,ohlc_raw,long_only,no_cost,0.5954692556634305,0.03314121037463977,0.05823518474917777,0.023143120318780203,0.5856697819314641,0.03374012921751615,0.00032193051043262423,True
ETH,Logistic Regression,ML,candle_extended,long_only,with_cost,0.5962264150943396,0.08537463976945245,0.012889141333385383,-0.023989079737319428,0.5915492957746479,0.01507537688442211,-0.00021492587487134004,True
ETH,Logistic Regression,ML,candle_raw,long_only,with_cost,0.5103338632750397,0.05781700288184438,-0.03408984864341642,-0.2502959302558765,0.16666666666666666,0.00017946877243359656,-0.002979665854032783,True
ETH,Logistic Regression,ML,ohlc_extended,long_only,with_cost,0.5826086956521739,0.0603386167146974,-0.016929779635069753,0.02534218158513188,0.6015625,0.0414572864321608,0.0002219697498175537,True
ETH,Logistic Regression,ML,ohlc_raw,long_only,with_cost,0.5954692556634305,0.03314121037463977,0.0354438950184173,0.0001767431524116588,0.5856697819314641,0.03374012921751615,2.460105448200484e-06,True
ETH,Logistic Regression,ML,candle_extended,long_short,no_cost,0.7981132075471697,0.042780135923337695,0.0483226929068302,0.11780086773552528,0.6247220163083766,0.009863269837559892,0.0012136459341006776,True
ETH,Logistic Regression,ML,candle_raw,long_short,no_cost,0.7667597765363128,0.017817921011678773,0.062348076132653175,-0.007145183786563648,0.4890593918726911,0.3201860465116279,-5.88366512104667e-05,True
ETH,Logistic Regression,ML,ohlc_extended,long_short,no_cost,0.6526104417670682,0.01019873064036647,0.17561853741979166,-0.02675181267864267,0.39491150442477874,0.011438571595519123,-0.00023108807033246585,True
ETH,Logistic Regression,ML,ohlc_raw,long_short,no_cost,0.7819905213270142,0.044450607289723526,0.020669137339300134,-0.0026976231457478,0.25901833234772326,0.16297674418604652,-2.0806453860628788e-05,True
ETH,Logistic Regression,ML,candle_extended,long_short,with_cost,0.7981132075471697,0.042780135923337695,0.014352625099163779,0.08739823790477172,0.6247220163083766,0.009863269837559892,0.0009005903785451223,True
ETH,Logistic Regression,ML,candle_raw,long_short,with_cost,0.7667597765363128,0.017817921011678773,0.038236565358666035,-0.013030689909677338,0.4890593918726911,0.3201860465116279,-0.00010732343722922201,True
ETH,Logistic Regression,ML,ohlc_extended,long_short,with_cost,0.6526104417670682,0.01019873064036647,0.11455127351919903,-0.05827544930294234,0.39491150442477874,0.011438571595519123,-0.0005034793746802919,True
ETH,Logistic Regression,ML,ohlc_raw,long_short,with_cost,0.7819905213270142,0.044450607289723526,-0.016859335802790976,-0.02799112275041178,0.25901833234772326,0.16297674418604652,-0.0002161360429827097,True
ETH,Logistic Regression,ML,candle_extended,short_only,no_cost,0.5866209262435678,0.06348617041024689,0.01613655258389416,-0.006988361234186297,0.5224292615596964,0.28167441860465114,-6.364873812866083e-05,True
ETH,Logistic Regression,ML,candle_raw,short_only,no_cost,0.5335195530726257,0.03545572674958233,0.0614061217324428,-0.007145183786563648,0.4890593918726911,0.6403720930232558,-5.88366512104667e-05,True
ETH,Logistic Regression,ML,ohlc_extended,short_only,no_cost,0.6385542168674698,0.019677000185632076,0.1619759912530402,-0.014013479915706761,0.5398230088495575,0.022697674418604652,-0.00011992465574488923,True
ETH,Logistic Regression,ML,ohlc_raw,short_only,no_cost,0.6428571428571429,0.01169482086504548,0.25186080063006566,0.026363278787195254,0.5397448478900884,0.10232558139534884,0.00023654403574692096,True
ETH,Logistic Regression,ML,candle_extended,short_only,with_cost,0.5866209262435678,0.06348617041024689,-0.02040285453711806,-0.021618593812477972,0.5224292615596964,0.28167441860465114,-0.00019698207146199412,True
ETH,Logistic Regression,ML,candle_raw,short_only,with_cost,0.5335195530726257,0.03545572674958233,0.03736437936913421,-0.013030689909677338,0.4890593918726911,0.6403720930232558,-0.00010732343722922201,True
ETH,Logistic Regression,ML,ohlc_extended,short_only,with_cost,0.6385542168674698,0.019677000185632076,0.09975431344519257,-0.04568024791428483,0.5398230088495575,0.022697674418604652,-0.0003909423548599333,True
ETH,Logistic Regression,ML,ohlc_raw,short_only,with_cost,0.6428571428571429,0.01169482086504548,0.21626455437314812,-0.004298430144402429,0.5397448478900884,0.10232558139534884,-3.857863353669027e-05,True
ETH,RSI,Rule,rule_based,long_only,no_cost,0.553082191780822,0.46566948999819785,0.0007802807408378018,-0.007372186530476845,0.5365321701199564,0.44157242864835755,-6.0714310352809175e-05,True
ETH,RSI,Rule,rule_based,long_only,with_cost,0.553082191780822,0.46566948999819785,-0.010548240277535283,-0.015582213192692738,0.5365321701199564,0.44157242864835755,-0.0001283478981390686,True
ETH,RSI,Rule,rule_based,long_short,no_cost,0.54536608554701,0.47424288172583123,-0.006005714496374306,-0.00921422188181583,0.5281831957763784,0.46608329012972916,-7.065114824901015e-05,True
ETH,RSI,Rule,rule_based,long_short,with_cost,0.54536608554701,0.47424288172583123,-0.022596329799920194,-0.021553315651629268,0.5281831957763784,0.46608329012972916,-0.00016533100734557045,True
ETH,RSI,Rule,rule_based,short_only,no_cost,0.5376499793131981,0.4828162734534646,-0.013337833993391708,-0.011192817335153647,0.5198342214328004,0.49059415161110076,-7.964274125356543e-05,True
ETH,RSI,Rule,rule_based,short_only,with_cost,0.5376499793131981,0.4828162734534646,-0.02522739969224422,-0.02016806420215098,0.5198342214328004,0.49059415161110076,-0.00014353656402838288,True
ETH,SMA,Rule,rule_based,long_only,no_cost,0.5252225519287834,0.03214091156709642,-0.03128629590574866,0.03784516264036556,0.5232,0.05914270211611503,0.00031663626971977963,True
ETH,SMA,Rule,rule_based,long_only,with_cost,0.5252225519287834,0.03214091156709642,-0.03327293802817533,0.03684362565362387,0.5232,0.05914270211611503,0.00030823626971977964,True
ETH,SMA,Rule,rule_based,long_short,no_cost,0.5347190250507786,0.24654809113531295,0.0027983231310600466,-0.004933199723140303,0.5064578308285401,0.24190918666807545,-4.155328620770476e-05,True
ETH,SMA,Rule,rule_based,long_short,with_cost,0.5347190250507786,0.24654809113531295,0.0014863032191307012,-0.006065984753766401,0.5064578308285401,0.24190918666807545,-5.109634750894582e-05,True
ETH,SMA,Rule,rule_based,short_only,no_cost,0.5027916544225683,0.32083255203450217,0.013895370392113526,0.002784132360478655,0.4925373134328358,0.3784545967287084,2.4144985416566398e-05,True
ETH,SMA,Rule,rule_based,short_only,with_cost,0.5027916544225683,0.32083255203450217,0.013031750430721674,0.002241139226847508,0.4925373134328358,0.3784545967287084,1.943492914056934e-05,True
ETH,XGBoost,ML,candle_extended,long_only,no_cost,0.5399239543726235,0.07672910662824207,0.021380433947085727,0.04505852893488107,0.5528455284552846,0.0732232591529074,0.0004139532241979332,True
ETH,XGBoost,ML,candle_raw,long_only,no_cost,0.5101449275362319,0.06340057636887608,0.006911572047239819,-0.019548474257554196,0.5019305019305019,0.06999282124910265,-0.0001859054144281677,True
ETH,XGBoost,ML,ohlc_extended,long_only,no_cost,0.541025641025641,0.19002161383285301,-0.004541122266538274,0.003426851891813617,0.5207323640280022,0.17354630294328788,2.9052947986285373e-05,True
ETH,XGBoost,ML,ohlc_raw,long_only,no_cost,0.54375,0.04701008645533141,0.05244188637223167,0.032776337009663266,0.5162790697674419,0.09960516870064609,0.0002749646804460825,True
ETH,XGBoost,ML,candle_extended,long_only,with_cost,0.5399239543726235,0.07672910662824207,-0.017738373492009615,0.012753676097723819,0.5528455284552846,0.0732232591529074,0.00011706975536324487,True
ETH,XGBoost,ML,candle_raw,long_only,with_cost,0.5101449275362319,0.06340057636887608,-0.03767949849004523,-0.05222149517835992,0.5019305019305019,0.06999282124910265,-0.0004967162252389783,True
ETH,XGBoost,ML,ohlc_extended,long_only,with_cost,0.541025641025641,0.19002161383285301,-0.03857283192612863,-0.0241801015973503,0.5207323640280022,0.17354630294328788,-0.00020503428949352075,True
ETH,XGBoost,ML,ohlc_raw,long_only,with_cost,0.54375,0.04701008645533141,0.015910164474540245,-0.0016868423101332785,0.5162790697674419,0.09960516870064609,-1.4151598623684962e-05,True
ETH,XGBoost,ML,candle_extended,long_short,no_cost,0.5370070765496329,0.09202601564017121,0.01445629071820685,0.03576072753837471,0.5442316353999728,0.14091372143107564,0.0002935754041535887,True
ETH,XGBoost,ML,candle_raw,long_short,no_cost,0.5088472565451291,0.12137161509001551,0.012837024465123205,-0.008742196463229433,0.5036718016787356,0.18599946576737508,-6.593784159182392e-05,True
ETH,XGBoost,ML,ohlc_extended,long_short,no_cost,0.54084950483714,0.13521394364381323,0.00253566490923265,0.017548235985012477,0.5291017351858531,0.1744306582747625,0.00013433224741462218,True
ETH,XGBoost,ML,ohlc_raw,long_short,no_cost,0.5201267482517482,0.06963461441756733,0.0028312373642811082,0.0246098352005842,0.5069481427240048,0.1456198267082923,0.00017618642659134325,True
ETH,XGBoost,ML,candle_extended,long_short,with_cost,0.5370070765496329,0.09202601564017121,-0.031213898601305235,0.0004186596108586043,0.5442316353999728,0.14091372143107564,3.4340613974051125e-06,True
ETH,XGBoost,ML,candle_raw,long_short,with_cost,0.5088472565451291,0.12137161509001551,-0.03796715265813084,-0.0450644118811363,0.5036718016787356,0.18599946576737508,-0.0003400521130489096,True
ETH,XGBoost,ML,ohlc_extended,long_short,with_cost,0.54084950483714,0.13521394364381323,-0.03836067994435054,-0.017535252454556418,0.5291017351858531,0.1744306582747625,-0.0001343017232143608,True
ETH,XGBoost,ML,ohlc_raw,long_short,with_cost,0.5201267482517482,0.06963461441756733,-0.04239321610846977,-0.017104682634935756,0.5069481427240048,0.1456198267082923,-0.00012250991681088242,True
ETH,XGBoost,ML,candle_extended,short_only,no_cost,0.5357798165137615,0.10840913309819937,0.014119187770881253,0.029031137554309413,0.5352245862884161,0.2106046511627907,0.00022808652580992716,True
ETH,XGBoost,ML,candle_raw,short_only,no_cost,0.5064239828693791,0.08780397252645257,-0.006039337446737358,-0.020932491161634762,0.510214250124564,0.19051162790697673,-0.00014264260750250003,True
ETH,XGBoost,ML,ohlc_extended,short_only,no_cost,0.5408038976857491,0.08242064228698719,0.025164455245645437,0.03454477625034244,0.535754189944134,0.1784186046511628,0.00023067710418720684,True
ETH,XGBoost,ML,ohlc_raw,short_only,no_cost,0.4965034965034965,0.09225914237980323,-0.030537583142055357,0.01874927019959114,0.49710982658959535,0.192,0.00012041972940618256,True
ETH,XGBoost,ML,candle_extended,short_only,with_cost,0.5357798165137615,0.10840913309819937,-0.031147662062403426,-0.0034712248867843727,0.5352245862884161,0.2106046511627907,-2.7256263788181505e-05,True
ETH,XGBoost,ML,candle_raw,short_only,with_cost,0.5064239828693791,0.08780397252645257,-0.05842311932719597,-0.059387148635384045,0.510214250124564,0.19051162790697673,-0.0004049246204571587,True
ETH,XGBoost,ML,ohlc_extended,short_only,with_cost,0.5408038976857491,0.08242064228698719,-0.02266403167573534,-0.0011191844551370598,0.535754189944134,0.1784186046511628,-7.4793203937986905e-06,True
ETH,XGBoost,ML,ohlc_raw,short_only,with_cost,0.4965034965034965,0.09225914237980323,-0.07839528102942901,-0.018725766576128015,0.49710982658959535,0.192,-0.0001203317156805226,True
SOL,GRU,ML,candle_extended,long_only,no_cost,0.5986301369863014,0.07987570828002194,0.15987433952402805,-0.004863009116529201,0.5254027261462205,0.07628643396905362,-6.473149573668925e-05,True
SOL,GRU,ML,candle_raw,long_only,no_cost,,,,,,0.0,,False
SOL,GRU,ML,ohlc_extended,long_only,no_cost,0.5797101449275363,0.05117894352038019,0.14842706697892458,-0.012939702836141187,0.4789473684210526,0.0163727959697733,-0.00022356496477863593,True
SOL,GRU,ML,ohlc_raw,long_only,no_cost,0.4989384288747346,0.21476878084445256,0.025017289811771686,-0.0030065345121320086,0.505720529631058,0.707808564231738,-2.982314340305564e-05,True
SOL,GRU,ML,candle_extended,long_only,with_cost,0.5986301369863014,0.07987570828002194,0.13923770053513826,-0.02402425049568556,0.5254027261462205,0.07628643396905362,-0.000319750083097284,True
SOL,GRU,ML,candle_raw,long_only,with_cost,,,,,,0.0,,False
SOL,GRU,ML,ohlc_extended,long_only,with_cost,0.5797101449275363,0.05117894352038019,0.13366246563636736,-0.025088151812190554,0.4789473684210526,0.0163727959697733,-0.00043356496477863567,True
SOL,GRU,ML,ohlc_raw,long_only,with_cost,0.4989384288747346,0.21476878084445256,0.018007474772137176,-0.009355161944132794,0.505720529631058,0.707808564231738,-9.281324495852544e-05,True
SOL,GRU,ML,candle_extended,long_short,no_cost,0.6093162986979569,0.40402589505870784,-0.012559768433962289,0.005586736039593568,0.5881141486130317,0.4608250410359982,4.80083479098556e-05,True
SOL,GRU,ML,candle_raw,long_short,no_cost,0.7508875739644971,0.039933525907614016,-0.013992764296925203,0.020031203970170164,0.7685185185185186,0.005532903360359279,0.0001661182048498366,True
SOL,GRU,ML,ohlc_extended,long_short,no_cost,0.7499398893964895,0.3908074217918463,-0.012732343847549264,-0.004970322965548554,0.4598335877405645,0.440209821192189,-4.309136676694738e-05,True
SOL,GRU,ML,ohlc_raw,long_short,no_cost,0.5617386219666699,0.06525832282162554,0.021933805370078482,0.008580761144805236,0.5059371547327703,0.15558917589774013,8.287669769571512e-05,True
SOL,GRU,ML,candle_extended,long_short,with_cost,0.6093162986979569,0.40402589505870784,-0.014636097307142541,0.003405553195941908,0.5881141486130317,0.4608250410359982,2.9257723222199455e-05,True
SOL,GRU,ML,candle_raw,long_short,with_cost,0.7508875739644971,0.039933525907614016,-0.025869143330271873,-0.00010301618872075309,0.7685185185185186,0.005532903360359279,-8.542722143834252e-07,True
SOL,GRU,ML,ohlc_extended,long_short,with_cost,0.7499398893964895,0.3908074217918463,-0.015236644638277527,-0.007231511107256983,0.4598335877405645,0.440209821192189,-6.269253917352121e-05,True
SOL,GRU,ML,ohlc_raw,long_short,with_cost,0.5617386219666699,0.06525832282162554,0.014325350099795865,-0.0061750572897086,0.5059371547327703,0.15558917589774013,-5.971971090010459e-05,True
SOL,GRU,ML,candle_extended,short_only,no_cost,0.4960666358167515,0.8058635594813005,-0.017870382577021424,0.0011814057038659763,0.4898102600140548,0.9157282282282282,1.0062678819249852e-05,True
SOL,GRU,ML,candle_raw,short_only,no_cost,0.5017751479289941,0.07968426987408382,-0.019658759460862082,0.017800698854621457,0.5370370370370371,0.010885885885885885,0.00014827146313838323,True
SOL,GRU,ML,ohlc_extended,short_only,no_cost,0.49987977879297907,0.7814320616425484,-0.012739538713624756,-0.005016449576414678,0.4910957469097004,0.8798798798798799,-4.325425481949373e-05,True
SOL,GRU,ML,ohlc_raw,short_only,no_cost,0.5105740181268882,0.12704378876151098,0.0015608401961946972,-0.00022448210594688557,0.4850244498777506,0.29786036036036034,-2.0929508856102057e-06,True
SOL,GRU,ML,candle_extended,short_only,with_cost,0.4960666358167515,0.8058635594813005,-0.019764971997536154,-0.0005635979985865189,0.4898102600140548,0.9157282282282282,-4.800286746456428e-06,True
SOL,GRU,ML,candle_raw,short_only,with_cost,0.5017751479289941,0.07968426987408382,-0.031607378571171914,-0.00204168732314567,0.5370370370370371,0.010885885885885885,-1.7006314639394382e-05,True
SOL,GRU,ML,ohlc_extended,short_only,with_cost,0.49987977879297907,0.7814320616425484,-0.015239853600229928,-0.007261550367300493,0.4910957469097004,0.8798798798798799,-6.261314859699212e-05,True
SOL,GRU,ML,ohlc_raw,short_only,with_cost,0.5105740181268882,0.12704378876151098,-0.006564607888673563,-0.011818398329689339,0.4850244498777506,0.29786036036036034,-0.00011023781641128257,True
SOL,LightGBM,ML,candle_extended,long_only,no_cost,0.6068376068376068,0.012951477562933236,0.16851925836694073,0.19804484240232814,0.6017699115044248,0.02443406395975566,0.0024177925706946974,True
SOL,LightGBM,ML,candle_raw,long_only,no_cost,0.5132743362831859,0.031740240788033565,0.055363747868463466,-0.02703949654682649,0.4803206997084548,0.11839741286381603,-0.00023904971940272415,True
SOL,LightGBM,ML,ohlc_extended,long_only,no_cost,0.62882096069869,0.026267785479751914,0.251677858453291,0.0492998106452817,0.573015873015873,0.06485806683435141,0.0005215700914548172,True
SOL,LightGBM,ML,ohlc_raw,long_only,no_cost,0.5504587155963303,0.010944910616563297,0.06487003862712686,-0.04023606201280262,0.48830811554332876,0.0637800934243622,-0.0002811292176126347,True
SOL,LightGBM,ML,candle_extended,long_only,with_cost,0.6068376068376068,0.012951477562933236,0.1504281865442795,0.17437580260710198,0.6017699115044248,0.02443406395975566,0.002129739473349564,True
SOL,LightGBM,ML,candle_raw,long_only,with_cost,0.5132743362831859,0.031740240788033565,0.029399569977166064,-0.058583551060924756,0.4803206997084548,0.11839741286381603,-0.0005178762500149689,True
SOL,LightGBM,ML,ohlc_extended,long_only,with_cost,0.62882096069869,0.026267785479751914,0.23149953950860183,0.02381954117775622,0.573015873015873,0.06485806683435141,0.0002521256470103729,True
SOL,LightGBM,ML,ohlc_raw,long_only,with_cost,0.5504587155963303,0.010944910616563297,0.02907948907303549,-0.08277791084315723,0.48830811554332876,0.0637800934243622,-0.0005776904280665548,True
SOL,LightGBM,ML,candle_extended,long_short,no_cost,0.7396174863387979,0.01051180711563535,0.13193415266332462,0.12293105620764583,0.5669911157564672,0.02066172876908297,0.0014841674507008202,True
SOL,LightGBM,ML,candle_raw,long_short,no_cost,0.5342295345104334,0.0312864261696035,0.05307753786330529,-0.0030324491635717304,0.46559736537171437,0.08117460626661338,-3.0079286757515216e-05,True
SOL,LightGBM,ML,ohlc_extended,long_short,no_cost,0.6008028854126362,0.03010370335303928,0.18982446936715566,0.015184809468281523,0.534357398873528,0.07557766688778597,0.0001625982388525284,True
SOL,LightGBM,ML,ohlc_raw,long_short,no_cost,0.5748378352212218,0.044618348661384546,0.05336517497121121,-0.010500116691570074,0.42639655803097076,0.15219651375892546,-8.697696119955817e-05,True
SOL,LightGBM,ML,candle_extended,long_short,with_cost,0.7396174863387979,0.01051180711563535,0.1116224164650031,0.09886222673026952,0.5669911157564672,0.02066172876908297,0.0011938165735078381,True
SOL,LightGBM,ML,candle_raw,long_short,with_cost,0.5342295345104334,0.0312864261696035,0.022619032899530295,-0.026164965023828594,0.46559736537171437,0.08117460626661338,-0.0002595685783555381,True
SOL,LightGBM,ML,ohlc_extended,long_short,with_cost,0.6008028854126362,0.03010370335303928,0.1667778317617053,-0.01016308587800395,0.534357398873528,0.07557766688778597,-0.00010887612012183057,True
SOL,LightGBM,ML,ohlc_raw,long_short,with_cost,0.5748378352212218,0.044618348661384546,0.031851602249066975,-0.03345721200048713,0.42639655803097076,0.15219651375892546,-0.000277239188659782,True
SOL,LightGBM,ML,candle_extended,short_only,no_cost,0.5773195876288659,0.01050065629101819,0.1320046751869621,0.0017770742025332666,0.5138339920948617,0.024335454885810556,1.8830148202785006e-05,True
SOL,LightGBM,ML,candle_raw,short_only,no_cost,0.5184590690208668,0.06056628539283705,0.05295379755268535,-0.0013238311426736575,0.47856315179606024,0.15462373642830401,-1.3223836368655553e-05,True
SOL,LightGBM,ML,ohlc_extended,short_only,no_cost,0.5727848101265823,0.03393962122632665,0.13670336494995364,-0.0074656374867535895,0.4956989247311828,0.08629726694122052,-8.057624194257061e-05,True
SOL,LightGBM,ML,ohlc_raw,short_only,no_cost,0.49324324324324326,0.013688355522220138,0.09479650635315298,0.04286741870842779,0.4989429175475687,0.04417821040808686,0.0004312410646591692,True
SOL,LightGBM,ML,candle_extended,short_only,with_cost,0.5773195876288659,0.01050065629101819,0.10310309104022591,-0.027202897627769028,0.5138339920948617,0.024335454885810556,-0.00028828447630314377,True
SOL,LightGBM,ML,candle_raw,short_only,with_cost,0.5184590690208668,0.06056628539283705,0.022623007375458387,-0.023204541686492084,0.47856315179606024,0.15462373642830401,-0.0002318217506212626,True
SOL,LightGBM,ML,ohlc_extended,short_only,with_cost,0.5727848101265823,0.03393962122632665,0.11183788819955687,-0.031450895823657884,0.4956989247311828,0.08629726694122052,-0.0003395009731253662,True
SOL,LightGBM,ML,ohlc_raw,short_only,with_cost,0.49324324324324326,0.013688355522220138,0.06767737655730956,0.01660054620225479,0.4989429175475687,0.04417821040808686,0.00016707615979659007,True
SOL,Logistic Regression,ML,candle_extended,long_only,no_cost,0.6020942408376964,0.06293323604523897,0.14824091139731999,0.09845522428686146,0.5589123867069486,0.03323751347466763,0.0014969176710493534,True
SOL,Logistic Regression,ML,candle_raw,long_only,no_cost,0.5233160621761658,0.018423932871214885,0.09336334981458388,-0.010332685106038315,0.6,0.0016169601149838304,-0.00018657199802034008,True
SOL,Logistic Regression,ML,ohlc_extended,long_only,no_cost,0.5735294117647058,0.04268515140459686,0.09606452009833003,0.004922466105772807,0.5242616033755274,0.08929213079410708,7.14631598388849e-05,True
SOL,Logistic Regression,ML,ohlc_raw,long_only,no_cost,0.5636942675159236,0.06457497263772345,0.0728163105210822,0.0753061201933943,0.5542168674698795,0.11570247933884298,0.0010492802300911051,True
SOL,Logistic Regression,ML,candle_extended,long_only,with_cost,0.6020942408376964,0.06293323604523897,0.12964169364529077,0.07961787267867876,0.5589123867069486,0.03323751347466763,0.0012103617798106825,True
SOL,Logistic Regression,ML,candle_raw,long_only,with_cost,0.5233160621761658,0.018423932871214885,0.07527545224744153,-0.028534069318758477,0.6,0.0016169601149838304,-0.0005132386646870067,True
SOL,Logistic Regression,ML,ohlc_extended,long_only,with_cost,0.5735294117647058,0.04268515140459686,0.0805792800917873,-0.007842896664361595,0.5242616033755274,0.08929213079410708,-0.00011387439290373109,True
SOL,Logistic Regression,ML,ohlc_raw,long_only,with_cost,0.5636942675159236,0.06457497263772345,0.05700578504671624,0.058000330424669864,0.5542168674698795,0.11570247933884298,0.0008080151698501414,True
SOL,Logistic Regression,ML,candle_extended,long_short,no_cost,0.777533039647577,0.011904445915866823,0.15070079817061052,0.06500413762668275,0.6507048092868988,0.06251209911812816,0.000642044836258579,True
SOL,Logistic Regression,ML,candle_raw,long_short,no_cost,0.7601156069364161,0.01696726234189345,0.06034018529212224,0.029495696166634135,0.7488112466404796,0.2253799846180607,0.0002884662565988958,True
SOL,Logistic Regression,ML,ohlc_extended,long_short,no_cost,0.6049465240641712,0.021998866720487068,0.09803692478569791,0.004674364178222161,0.5268366840407048,0.04548844652771621,6.739681362084968e-05,True
SOL,Logistic Regression,ML,ohlc_raw,long_short,no_cost,0.7818471337579618,0.032381242178602956,0.07341021152186328,0.07543166448529393,0.40210843373493976,0.05794483757282845,0.0010508153640876978,True
SOL,Logistic Regression,ML,candle_extended,long_short,with_cost,0.777533039647577,0.011904445915866823,0.11950148267680762,0.041355582373010256,0.6507048092868988,0.06251209911812816,0.0004089043403908106,True
SOL,Logistic Regression,ML,candle_raw,long_short,with_cost,0.7601156069364161,0.01696726234189345,0.03959020842548446,0.016329250633765804,0.7488112466404796,0.2253799846180607,0.00015976638061708525,True
SOL,Logistic Regression,ML,ohlc_extended,long_short,with_cost,0.6049465240641712,0.021998866720487068,0.08216891319046517,-0.0083800696086478,0.5268366840407048,0.04548844652771621,-0.00012084152834806193,True
SOL,Logistic Regression,ML,ohlc_raw,long_short,with_cost,0.7818471337579618,0.032381242178602956,0.057580307418965915,0.05802771076614237,0.40210843373493976,0.05794483757282845,0.0008082767706057083,True
SOL,Logistic Regression,ML,candle_extended,short_only,no_cost,0.5550660792951542,0.023626476654790923,0.13735039762085843,0.06279340706748841,0.5514096185737977,0.1244852115312617,0.0006156319447854244,True
SOL,Logistic Regression,ML,candle_raw,short_only,no_cost,0.5202312138728323,0.03375210950684418,0.0522161314463466,0.029454596449862546,0.49762249328095925,0.45058030700112317,0.00028809307072891687,True
SOL,Logistic Regression,ML,ohlc_extended,short_only,no_cost,0.5536723163841808,0.01837614850928183,0.11422287458177834,0.09011087554984366,0.6046511627906976,0.02920254586297267,0.0006732950754876503,True
SOL,Logistic Regression,ML,ohlc_raw,short_only,no_cost,0.5405405405405406,0.02625164072754547,-0.01843310010347477,0.04015371217300057,0.5108834827144686,0.07469112691875703,0.0003659046568107351,True
SOL,Logistic Regression,ML,candle_extended,short_only,with_cost,0.5550660792951542,0.023626476654790923,0.104965388003055,0.03904150024000671,0.5514096185737977,0.1244852115312617,0.0003831692582182603,True
SOL,Logistic Regression,ML,candle_raw,short_only,with_cost,0.5202312138728323,0.03375210950684418,0.031239743036266074,0.016294144099540234,0.49762249328095925,0.45058030700112317,0.00015943894627160876,True
SOL,Logistic Regression,ML,ohlc_extended,short_only,with_cost,0.5536723163841808,0.01837614850928183,0.08052523527035806,0.05064681882489356,0.6046511627906976,0.02920254586297267,0.00037891523052641,True
SOL,Logistic Regression,ML,ohlc_raw,short_only,with_cost,0.5405405405405406,0.02625164072754547,-0.0456003210605992,0.00843092749682607,0.5108834827144686,0.07469112691875703,7.685216001175957e-05,True
SOL,RSI,Rule,rule_based,long_only,no_cost,0.5293862502710909,0.44551925533856546,0.02196174274449798,0.007849355543895572,0.529253112033195,0.45840071877807725,7.485637338069591e-05,True
