Asset,Model,Model Family,Input Type,Feature Type,Feature Set,Strategy Label,Cost Regime,Threshold Feasible,Feasibility Bucket,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Validation Trades,Validation Signal Ratio,Test Sharpe,Test Precision,Test Recall,Test Avg Return,Cumulative Return,Maximum Drawdown,Turnover,Number of Trades,Annualized Sharpe,Model Params
BTC,LightGBM,ML,ohlc,raw,ohlc_raw,long_short,with_cost,True,feasible,0.005105358080300457,0.5489015158886144,0.05061194068917478,3.124463174881882e-05,1407,0.09452054794520548,-0.04063908975826831,0.5113117549525763,0.0815869758746981,-0.0002216104555198542,-0.5799977248330941,-0.5925591728018118,2714.0,2664.0,-3.8383448991121045,"{""model_dir"": ""models/lightgbm/ohlc_raw/btc"", ""tree_device"": ""cpu""}"
ETH,LightGBM,ML,ohlc,extended,ohlc_extended,long_short,no_cost,True,feasible,0.019199859653283094,0.598575225943647,0.09586546007599682,0.00013987862679029815,2495,0.17406392694063927,0.029228996484997563,0.5105740378343118,0.09491173475350172,0.00026850821131347674,0.5166858782411556,-0.33356689375236903,2360.0,2359.0,1.0957672439625603,"{""model_dir"": ""models/lightgbm/ohlc_extended/eth"", ""tree_device"": ""cpu""}"
ETH,LightGBM,ML,ohlc,extended,ohlc_extended,long_short,with_cost,True,feasible,-0.014982706125906672,0.598575225943647,0.09586546007599682,-9.00269345948015e-05,2495,0.17406392694063927,0.00018025091170627215,0.5105740378343118,0.09491173475350172,4.711024666430706e-05,-0.3360446641001459,-0.5655737414374217,2360.0,2359.0,-0.7095426461710642,"{""model_dir"": ""models/lightgbm/ohlc_extended/eth"", ""tree_device"": ""cpu""}"
XRP,LightGBM,ML,ohlc,extended,ohlc_extended,long_short,no_cost,True,feasible,-0.043830746711589666,0.6018445322793149,0.015953271539309973,-0.0008349903757501937,510,0.027031963470319633,-0.033881770447505184,0.510492125984252,0.05185534008743758,-0.0005109871641549574,-0.48451887135738114,-0.5916451335049235,1697.0,1689.0,-1.191054597778807,"{""model_dir"": ""models/lightgbm/ohlc_extended/xrp"", ""tree_device"": ""cpu""}"
XRP,LightGBM,ML,ohlc,extended,ohlc_extended,long_short,with_cost,True,feasible,-0.053827678193981834,0.6018445322793149,0.015953271539309973,-0.0011365106460204644,510,0.027031963470319633,-0.043275095004789564,0.510492125984252,0.05185534008743758,-0.0007797595655886493,-0.7154007127074169,-0.7238096415933299,1697.0,1689.0,-2.431846784328583,"{""model_dir"": ""models/lightgbm/ohlc_extended/xrp"", ""tree_device"": ""cpu""}"
SOL,LightGBM,ML,candle,extended,candle_extended,short,no_cost,True,feasible,0.13543049719965097,0.5773195876288659,0.01050065629101819,0.001450557260591742,176,0.008858447488584475,0.044820828276908725,0.51010101010101,0.018906776488206663,0.000478129249926526,0.08869675355431772,-0.06400563962146799,334.0,334.0,0.602851497290479,"{""model_dir"": ""models/lightgbm/candle_extended/sol"", ""tree_device"": ""cpu""}"
SOL,LightGBM,ML,candle,extended,candle_extended,short,with_cost,True,feasible,0.10289827801795391,0.5773195876288659,0.01050065629101819,0.001133031487395866,176,0.008858447488584475,0.013607106135470523,0.51010101010101,0.018906776488206663,0.0001829272297245058,-0.03140049484567553,-0.11552198643117106,334.0,334.0,-0.14170575410035505,"{""model_dir"": ""models/lightgbm/candle_extended/sol"", ""tree_device"": ""cpu""}"
ETH,XGBoost,ML,candle,raw,candle_raw,short,no_cost,True,feasible,-0.008604109039338718,0.5064239828693791,0.08780397252645257,-3.3398844904709524e-05,1544,0.08529680365296803,-0.029735526948791245,0.5097345132743363,0.16074418604651164,-0.0002210804491723392,-0.33852158257450093,-0.4415459996014631,2530.0,2530.0,-1.2117385845222615,"{""model_dir"": ""models/xgboost/candle_raw/eth"", ""tree_device"": ""cpu""}"
ETH,XGBoost,ML,candle,raw,candle_raw,short,with_cost,True,feasible,-0.05247479481109474,0.5064239828693791,0.08780397252645257,-0.00032269220678907774,1544,0.08529680365296803,-0.05050800544171657,0.5097345132743363,0.16074418604651164,-0.0004822898887003627,-0.727213317723699,-0.7475375252316725,2530.0,2530.0,-4.064556444942419,"{""model_dir"": ""models/xgboost/candle_raw/eth"", ""tree_device"": ""cpu""}"
SOL,XGBoost,ML,candle,extended,candle_extended,long,no_cost,True,feasible,0.12540094670287055,0.541871921182266,0.060197008391098136,0.001169815883947452,1022,0.05561643835616439,-0.002355140077556858,0.509403107113655,0.1119295724038807,2.7261367771801394e-05,-0.029236760662407546,-0.2580833435841624,1856.0,1856.0,0.08403042461965134,"{""model_dir"": ""models/xgboost/candle_extended/sol"", ""tree_device"": ""cpu""}"
SOL,XGBoost,ML,candle,extended,candle_extended,long,with_cost,True,feasible,0.08321686568219967,0.541871921182266,0.060197008391098136,0.0008761377230279118,1022,0.05561643835616439,-0.02405797029725754,0.509403107113655,0.1119295724038807,-0.00023831508357733986,-0.4930298127249043,-0.5501788337034526,1856.0,1856.0,-1.5534176663137504,"{""model_dir"": ""models/xgboost/candle_extended/sol"", ""tree_device"": ""cpu""}"
ETH,XGBoost,ML,candle,raw,candle_raw,long_short,no_cost,True,feasible,0.01063892662673856,0.5088472565451291,0.12137161509001551,7.704780563046774e-05,3852,0.23753424657534247,-0.009258523410740994,0.5091922332834664,0.17239456418304147,-5.3072018392210114e-05,-0.2646473246067417,-0.4499058373747582,5134.0,4808.0,-0.3761754971119113,"{""model_dir"": ""models/xgboost/candle_raw/eth"", ""tree_device"": ""cpu""}"
ETH,XGBoost,ML,candle,raw,candle_raw,long_short,with_cost,True,feasible,-0.030260824738035905,0.5088472565451291,0.12137161509001551,-0.00022800794215884398,3852,0.23753424657534247,-0.02564299327926197,0.5091922332834664,0.17239456418304147,-0.000325555871998238,-0.8781159025704148,-0.884775182136968,5134.0,4808.0,-3.801407123701416,"{""model_dir"": ""models/xgboost/candle_raw/eth"", ""tree_device"": ""cpu""}"
SOL,LightGBM,ML,candle,raw,candle_raw,long_short,no_cost,True,feasible,0.056349823920889504,0.5342295345104334,0.0312864261696035,0.000533968401699786,1120,0.058721461187214614,0.00115018262660014,0.5091386443195078,0.08261190414659901,5.8080125841917886e-05,0.020383877715913545,-0.302611124039759,2364.0,2339.0,0.22837203263908007,"{""model_dir"": ""models/lightgbm/candle_raw/sol"", ""tree_device"": ""cpu""}"
SOL,LightGBM,ML,candle,raw,candle_raw,long_short,with_cost,True,feasible,0.018637336783971746,0.5342295345104334,0.0312864261696035,0.00022751428039340953,1120,0.058721461187214614,-0.01868904697022445,0.5091386443195078,0.08261190414659901,-0.00017352623380720476,-0.5539711710720374,-0.6595519967835946,2364.0,2339.0,-1.5544204482937154,"{""model_dir"": ""models/lightgbm/candle_raw/sol"", ""tree_device"": ""cpu""}"
XRP,XGBoost,ML,ohlc,raw,ohlc_raw,long,no_cost,True,feasible,0.011396782554493204,0.5450236966824644,0.04190962099125364,0.00014156768983099863,716,0.03853881278538813,0.06666400397124966,0.5088757396449705,0.09361393323657474,0.00040476334028063786,0.47087267147517164,-0.12472657342438342,1357.0,1357.0,1.6530304091352137,"{""model_dir"": ""models/xgboost/ohlc_raw/xrp"", ""tree_device"": ""cpu""}"
XRP,XGBoost,ML,ohlc,raw,ohlc_raw,long,with_cost,True,feasible,-0.021126902866594435,0.5450236966824644,0.04190962099125364,-0.00015535174144862228,716,0.03853881278538813,0.022654788435136977,0.5088757396449705,0.09361393323657474,0.00017039450398872473,-0.08518664088001138,-0.3076506329081452,1357.0,1357.0,-0.26020482731653305,"{""model_dir"": ""models/xgboost/ohlc_raw/xrp"", ""tree_device"": ""cpu""}"
SOL,LightGBM,ML,ohlc,raw,ohlc_raw,long,no_cost,True,feasible,0.06240079017716101,0.5504587155963303,0.010944910616563297,0.0005478486551473304,188,0.00995433789954338,-0.021402202503162465,0.5081481481481481,0.061624146604383756,-0.00015475328708639132,-0.1196385881560057,-0.24653989621800843,960.0,960.0,-0.4344291223120126,"{""model_dir"": ""models/lightgbm/ohlc_raw/sol"", ""tree_device"": ""cpu""}"
SOL,LightGBM,ML,ohlc,raw,ohlc_raw,long,with_cost,True,feasible,0.025175989400835236,0.5504587155963303,0.010944910616563297,0.00024601379276200936,188,0.00995433789954338,-0.04578916128635455,0.5081481481481481,0.061624146604383756,-0.0004036421759752802,-0.3709109449229321,-0.4211422300386851,960.0,960.0,-1.8302378459808053,"{""model_dir"": ""models/lightgbm/ohlc_raw/sol"", ""tree_device"": ""cpu""}"
SOL,RSI,Rule,rule,rule,rule_based,short,no_cost,True,feasible,-0.014695478773828695,0.5138489208633094,0.5361231000187653,-0.0002815230814119842,1915,0.5080873617837888,0.0010404957702192569,0.5081189563948184,0.5219265367316341,4.8570812479642366e-05,0.050648567906784736,-0.49566985491196336,1812.0,1812.0,0.3622421047087162,"{""window"": 7}"
SOL,RSI,Rule,rule,rule,rule_based,short,with_cost,True,feasible,-0.015462267681283514,0.5138489208633094,0.5361231000187653,-0.00034182883680766756,1915,0.5080873617837888,-0.004825171650070899,0.5081189563948184,0.5219265367316341,-9.28359365062582e-06,-0.4428231057964185,-0.6228679403727264,1812.0,1812.0,-0.5006646430790818,"{""window"": 7}"
SOL,XGBoost,ML,ohlc,extended,ohlc_extended,long_short,no_cost,True,feasible,0.05777425890363234,0.5408163265306123,0.04911363600137449,0.0005781954063843358,1591,0.08958904109589041,0.013327147860260393,0.5080967235078858,0.08550462756375184,0.000171222616334145,0.24653871492748114,-0.33601751984778905,2602.0,2543.0,0.649693998442793,"{""model_dir"": ""models/xgboost/ohlc_extended/sol"", ""tree_device"": ""cpu""}"
SOL,XGBoost,ML,ohlc,extended,ohlc_extended,long_short,with_cost,True,feasible,0.02068281859937302,0.5408163265306123,0.04911363600137449,0.0002799283319704725,1591,0.08958904109589041,-0.012198460087188374,0.5080967235078858,0.08550462756375184,-8.846096249836984e-05,-0.4985633486433355,-0.5677092780693352,2602.0,2543.0,-1.2362471484226794,"{""model_dir"": ""models/xgboost/ohlc_extended/sol"", ""tree_device"": ""cpu""}"
SOL,XGBoost,ML,ohlc,raw,ohlc_raw,long,no_cost,True,feasible,0.01532928031603143,0.5048832271762208,0.21689164538489603,0.0001962139347347008,2973,0.21506849315068494,-0.006327114442030582,0.5070964637960067,0.3787279913762127,-2.4479247324763307e-05,-0.2316863005256744,-0.49242272284592015,3731.0,3731.0,-0.16025446602392907,"{""model_dir"": ""models/xgboost/ohlc_raw/sol"", ""tree_device"": ""cpu""}"
SOL,XGBoost,ML,ohlc,raw,ohlc_raw,long,with_cost,True,feasible,-0.006979841976114685,0.5048832271762208,0.21689164538489603,-2.4783942123048632e-05,2973,0.21506849315068494,-0.0163926872163926,0.5070964637960067,0.3787279913762127,-0.00018158773902550904,-0.791869244731056,-0.7915593249926418,3731.0,3731.0,-2.2164565009887554,"{""model_dir"": ""models/xgboost/ohlc_raw/sol"", ""tree_device"": ""cpu""}"
XRP,SMA,Rule,rule,rule,rule_based,long_short,no_cost,True,feasible,-0.01776131702101442,0.5234566079109387,0.03440532869844621,-0.0001617186946916904,76,0.06779194569305569,-0.019678010087965735,0.5066669027049993,0.06631093747097215,-0.0003105803894783973,-0.4824716512459777,-0.6903920780339574,132.0,133.0,-0.6322132767203741,"{""long_window"": 50, ""short_window"": 30}"
XRP,SMA,Rule,rule,rule,rule_based,long_short,with_cost,True,feasible,-0.019001527632144296,0.5234566079109387,0.03440532869844621,-0.00017971598833174443,76,0.06779194569305569,-0.020168047981029162,0.5066669027049993,0.06631093747097215,-0.0003266640657472588,-0.5061820175495784,-0.7023038202615532,132.0,133.0,-0.6977097106687302,"{""long_window"": 50, ""short_window"": 30}"
ETH,GRU,ML,ohlc,raw,ohlc_raw,short,no_cost,True,feasible,0.08791206354286678,0.5286506469500925,0.05321920357275772,0.0005885385561904769,330,0.04951038711448705,0.037311658816091144,0.506578947368421,0.05747340921813771,0.00022424873401777785,0.13399741182935343,-0.11143357685069821,368.0,368.0,0.8381795801197356,"{""lookback_hours"": 24, ""model_dir"": ""models/gru/ohlc_raw/eth""}"
ETH,GRU,ML,ohlc,raw,ohlc_raw,short,with_cost,True,feasible,0.06890987703324447,0.5286506469500925,0.05321920357275772,0.0004817917909409391,330,0.04951038711448705,0.017654948219163344,0.506578947368421,0.05747340921813771,0.00011832768138619887,-0.003017950960938709,-0.12155709038718598,368.0,368.0,0.046437468793542366,"{""lookback_hours"": 24, ""model_dir"": ""models/gru/ohlc_raw/eth""}"
ETH,SMA,Rule,rule,rule,rule_based,long_short,no_cost,True,feasible,-0.00041604421953115336,0.5347190250507786,0.24654809113531295,1.802169702467306e-05,254,0.48646913127236036,-0.007498357705168215,0.5064578308285401,0.24190918666807545,-4.155328620770476e-05,-0.33588542902333685,-0.53843030319328,288.0,289.0,-0.3224780237391647,"{""long_window"": 50, ""short_window"": 30}"
ETH,SMA,Rule,rule,rule,rule_based,long_short,with_cost,True,feasible,-0.0016813855246222333,0.5347190250507786,0.24654809113531295,9.573648750111504e-06,254,0.48646913127236036,-0.0082319764851165,0.5064578308285401,0.24190918666807545,-5.109634750894582e-05,-0.39999917213232117,-0.5732459641276746,288.0,289.0,-0.47057388696779767,"{""long_window"": 50, ""short_window"": 30}"
XRP,LightGBM,ML,candle,raw,candle_raw,short,no_cost,True,feasible,0.014638612218571318,0.529891304347826,0.036959818043972706,0.00022175808540544797,640,0.033607305936073056,-0.002195729224781563,0.5063500828271673,0.3396925356547509,2.394473291136347e-05,-0.07596740834469684,-0.5561762125735678,4230.0,4231.0,0.13493626734383898,"{""model_dir"": ""models/lightgbm/candle_raw/xrp"", ""tree_device"": ""cpu""}"
XRP,LightGBM,ML,candle,raw,candle_raw,short,with_cost,True,feasible,-0.012820902670468258,0.529891304347826,0.036959818043972706,-8.25897406815085e-05,640,0.033607305936073056,-0.016174574784456056,0.5063500828271673,0.3396925356547509,-0.00018052793412342392,-0.7899348574260266,-0.8004753376389624,4230.0,4231.0,-2.1697616400824513,"{""model_dir"": ""models/lightgbm/candle_raw/xrp"", ""tree_device"": ""cpu""}"
SOL,XGBoost,ML,candle,raw,candle_raw,long,no_cost,True,feasible,0.016481840186602585,0.4991507430997877,0.4288580809923386,0.00017658220403524776,4885,0.4301369863013699,0.015322193984829459,0.5058193238499907,0.49191519942508083,0.00014445788022117347,0.7518199672004247,-0.43758226308398906,4472.0,4472.0,1.048583722163652,"{""model_dir"": ""models/xgboost/candle_raw/sol"", ""tree_device"": ""cpu""}"
SOL,XGBoost,ML,candle,raw,candle_raw,long,with_cost,True,feasible,-0.00490913442840595,0.4991507430997877,0.4288580809923386,-4.957074096387019e-06,4885,0.4301369863013699,-0.004056683140216216,0.5058193238499907,0.49191519942508083,-1.1998787415254846e-07,-0.6338449819775255,-0.676238244637329,4472.0,4472.0,-1.0501201853137758,"{""model_dir"": ""models/xgboost/candle_raw/sol"", ""tree_device"": ""cpu""}"
BTC,XGBoost,ML,ohlc,raw,ohlc_raw,long_short,no_cost,True,feasible,0.04711399371251802,0.5239407384343946,0.10560734408953674,0.00021295837841342702,2928,0.20082191780821917,0.012915876753115242,0.5050282788274545,0.246530842700259,7.417909286574532e-05,0.3748979655386695,-0.2823853572920373,5538.0,4941.0,0.8951452059632127,"{""model_dir"": ""models/xgboost/ohlc_raw/btc"", ""tree_device"": ""cpu""}"
BTC,XGBoost,ML,ohlc,raw,ohlc_raw,long_short,with_cost,True,feasible,-0.012969799041733933,0.5239407384343946,0.10560734408953674,-6.048409543832374e-05,2928,0.20082191780821917,-0.019858192642773564,0.5050282788274545,0.246530842700259,-0.00014590310403318987,-0.8021490299923122,-0.8138746703043735,5538.0,4941.0,-3.4704008194639253,"{""model_dir"": ""models/xgboost/ohlc_raw/btc"", ""tree_device"": ""cpu""}"
BTC,XGBoost,ML,candle,raw,candle_raw,long_short,no_cost,True,feasible,0.0028579045715148247,0.5165968248085153,0.27966596262037696,2.7103369072838366e-05,6181,0.5474885844748858,0.011983992802692486,0.5048021923021923,0.3060457735933,6.625125146204568e-05,0.4169478895002483,-0.35920405549746837,8378.0,6662.0,0.9208229467852755,"{""model_dir"": ""models/xgboost/candle_raw/btc"", ""tree_device"": ""cpu""}"
BTC,XGBoost,ML,candle,raw,candle_raw,long_short,with_cost,True,feasible,-0.025565905623026148,0.5165968248085153,0.27966596262037696,-0.00024303007546427587,6181,0.5474885844748858,-0.02354297241455872,0.5048021923021923,0.3060457735933,-0.0002451469706262472,-0.9245696245795016,-0.9268629170541293,8378.0,6662.0,-5.207848219206947,"{""model_dir"": ""models/xgboost/candle_raw/btc"", ""tree_device"": ""cpu""}"
SOL,XGBoost,ML,ohlc,raw,ohlc_raw,long_short,no_cost,True,feasible,0.09900313220089359,0.5145675500005327,0.24069904929984792,0.0004232393689871305,5061,0.4742465753424657,0.006228970110527968,0.5041860537495526,0.3277286025372263,8.786571407740864e-05,0.40243072401001556,-0.4941211711899035,5807.0,4974.0,0.7375417601797937,"{""model_dir"": ""models/xgboost/ohlc_raw/sol"", ""tree_device"": ""cpu""}"
SOL,XGBoost,ML,ohlc,raw,ohlc_raw,long_short,with_cost,True,feasible,0.02228179345562504,0.5145675500005327,0.24069904929984792,0.0002166632087714556,5061,0.4742465753424657,-0.009607609531166891,0.5041860537495526,0.3277286025372263,-9.470687107055329e-05,-0.816346473260463,-0.8214556384502467,5807.0,4974.0,-1.6430657342936217,"{""model_dir"": ""models/xgboost/ohlc_raw/sol"", ""tree_device"": ""cpu""}"
XRP,Logistic Regression,ML,ohlc,raw,ohlc_raw,short,no_cost,True,feasible,-0.07274881181797455,0.532967032967033,0.01838514025777104,-0.0017754124794268679,290,0.016621004566210046,-0.004769189692553157,0.5041479023465276,0.787923689572143,-1.1913304039597099e-05,-0.3774523137234945,-0.6889135644950941,2193.0,2193.0,-0.10434825117499698,"{""model_dir"": ""models/logistic_regression/ohlc_raw/xrp""}"
XRP,Logistic Regression,ML,ohlc,raw,ohlc_raw,short,with_cost,True,feasible,-0.0806009426787535,0.532967032967033,0.01838514025777104,-0.002054258633273021,290,0.016621004566210046,-0.007276629426302784,0.5041479023465276,0.787923689572143,-5.741579278100497e-05,-0.7111463736294033,-0.805615955229834,2193.0,2193.0,-0.9007862413367715,"{""model_dir"": ""models/logistic_regression/ohlc_raw/xrp""}"
XRP,LightGBM,ML,candle,raw,candle_raw,long_short,no_cost,True,feasible,0.008721550997240816,0.5982789855072463,0.018662124765426585,0.00016075202274981587,646,0.03388127853881279,-0.002342799994249254,0.5031750414135836,0.1699369790029923,2.2431508461051616e-05,-0.08111475589525985,-0.558648544508312,4234.0,4235.0,0.12642144375045153,"{""model_dir"": ""models/lightgbm/candle_raw/xrp"", ""tree_device"": ""cpu""}"
XRP,LightGBM,ML,candle,raw,candle_raw,long_short,with_cost,True,feasible,-0.017929689723116007,0.5982789855072463,0.018662124765426585,-0.00014396495838225963,646,0.03388127853881279,-0.016242561191666536,0.5031750414135836,0.1699369790029923,-0.00018212147167139865,-0.7913977492253967,-0.8018648256271336,4234.0,4235.0,-2.1794053849425943,"{""model_dir"": ""models/lightgbm/candle_raw/xrp"", ""tree_device"": ""cpu""}"
BTC,Logistic Regression,ML,ohlc,raw,ohlc_raw,short,no_cost,True,feasible,0.011893841170310797,0.534185303514377,0.1558538404175988,7.413984661630228e-05,1762,0.14292237442922373,0.007750095862464374,0.5030667007411194,0.7300203968106805,3.755012260601224e-05,0.25315869859895934,-0.21267439514227726,3047.0,3047.0,0.711776399526288,"{""model_dir"": ""models/logistic_regression/ohlc_raw/btc""}"
BTC,Logistic Regression,ML,ohlc,raw,ohlc_raw,short,with_cost,True,feasible,-0.02325649062123608,0.534185303514377,0.1558538404175988,-0.00012288890737730793,1762,0.14292237442922373,-0.008101277609998006,0.5030667007411194,0.7300203968106805,-3.06073013653652e-05,-0.5687693570971121,-0.578762967216891,3047.0,3047.0,-1.867296618443425,"{""model_dir"": ""models/logistic_regression/ohlc_raw/btc""}"
SOL,Logistic Regression,ML,ohlc,raw,ohlc_raw,short,no_cost,True,feasible,-0.023031625588434457,0.5405405405405406,0.02625164072754547,-0.00019588310458178347,428,0.023652968036529682,0.038549935276720404,0.5020689655172413,0.06813927368026956,0.00035821465286045595,0.2575017097452814,-0.18649405328587343,976.0,976.0,0.936208098977516,"{""model_dir"": ""models/logistic_regression/ohlc_raw/sol""}"
SOL,Logistic Regression,ML,ohlc,raw,ohlc_raw,short,with_cost,True,feasible,-0.047561010557463874,0.5405405405405406,0.02625164072754547,-0.00048507229377097263,428,0.023652968036529682,0.009001416284633182,0.5020689655172413,0.06813927368026956,0.00012262844596390435,-0.10636618642812845,-0.23782229975881908,976.0,976.0,-0.29535201742004913,"{""model_dir"": ""models/logistic_regression/ohlc_raw/sol""}"
ETH,LightGBM,ML,ohlc,raw,ohlc_raw,long_short,no_cost,True,feasible,0.10747691687328279,0.5620070819249959,0.016668118867655027,0.0007983650566046273,498,0.030319634703196346,0.009050338504834813,0.5014263961357943,0.08599146897277082,9.407815153730129e-05,0.13016262638707676,-0.21856786491344304,2343.0,2319.0,0.4788590699230485,"{""model_dir"": ""models/lightgbm/ohlc_raw/eth"", ""tree_device"": ""cpu""}"
ETH,LightGBM,ML,ohlc,raw,ohlc_raw,long_short,with_cost,True,feasible,0.06707208501012853,0.5620070819249959,0.016668118867655027,0.0005327024060022178,498,0.030319634703196346,-0.017828507531477047,0.5014263961357943,0.08599146897277082,-0.00012799081397993996,-0.502313787373416,-0.5080055562535195,2343.0,2319.0,-1.7345591886314085,"{""model_dir"": ""models/lightgbm/ohlc_raw/eth"", ""tree_device"": ""cpu""}"
XRP,SMA,Rule,rule,rule,rule_based,long,no_cost,True,feasible,0.019242406676311018,0.5341463414634147,0.040087863811092805,0.0004232952161745058,56,0.03761122832767636,0.07492068454962697,0.5005359056806002,0.08503277494537509,0.000987341126089375,1.193633335730087,-0.33224199089883744,92.0,92.0,1.5814262723401515,"{""long_window"": 50, ""short_window"": 10}"
XRP,SMA,Rule,rule,rule,rule_based,long,with_cost,True,feasible,0.017616967947745057,0.5341463414634147,0.040087863811092805,0.00039939277715011557,56,0.03761122832767636,0.07274535249970748,0.5005359056806002,0.08503277494537509,0.0009700849631740482,1.1242556998231308,-0.3364439491557729,92.0,92.0,1.526516437381704,"{""long_window"": 50, ""short_window"": 10}"
XRP,XGBoost,ML,ohlc,extended,ohlc_extended,short,no_cost,True,feasible,-0.028827918937379567,0.532293986636971,0.045299469294920396,-0.0003509305890860759,754,0.04100456621004566,-0.0037796381063047797,0.5003282994090611,0.2822744952769031,3.335327531308624e-06,-0.10026433140046531,-0.3635673841529503,3113.0,3113.0,0.01890574862289581,"{""model_dir"": ""models/xgboost/ohlc_extended/xrp"", ""tree_device"": ""cpu""}"
XRP,XGBoost,ML,ohlc,extended,ohlc_extended,short,with_cost,True,feasible,-0.044051301259396755,0.532293986636971,0.045299469294920396,-0.000644805867482512,754,0.04100456621004566,-0.01802310094157999,0.5003282994090611,0.2822744952769031,-0.00017557143543651794,-0.6974542873332334,-0.7090843502312201,3113.0,3113.0,-2.0067078784973975,"{""model_dir"": ""models/xgboost/ohlc_extended/xrp"", ""tree_device"": ""cpu""}"
SOL,XGBoost,ML,candle,extended,candle_extended,long_short,no_cost,True,feasible,0.10616370754615902,0.5292646637913168,0.06235816476034312,0.0007996673248716562,2111,0.11643835616438356,0.0006669177294529239,0.5002571091123831,0.09733505950781829,5.511613253488596e-05,0.013961802945426038,-0.34614884003157964,3276.0,3161.0,0.23036517667273257,"{""model_dir"": ""models/xgboost/candle_extended/sol"", ""tree_device"": ""cpu""}"
SOL,XGBoost,ML,candle,extended,candle_extended,long_short,with_cost,True,feasible,0.048930365508570044,0.5292646637913168,0.06235816476034312,0.0004880986974206761,2111,0.11643835616438356,-0.02154440192612434,0.5002571091123831,0.09733505950781829,-0.00023388528055979127,-0.6779241873250176,-0.6762383840016072,3276.0,3161.0,-2.025717866260689,"{""model_dir"": ""models/xgboost/candle_extended/sol"", ""tree_device"": ""cpu""}"
BTC,GRU,ML,ohlc,raw,ohlc_raw,short,no_cost,True,feasible,-0.0152396208192551,0.5008581235697941,0.3271674140508221,-7.441632057445339e-05,1195,0.3199414294865928,-0.06580276620183945,0.5,0.008364312267657992,-0.00019880400722129205,-0.018146198149817994,-0.04866414707048505,48.0,48.0,-0.5529689755809534,"{""lookback_hours"": 24, ""model_dir"": ""models/gru/ohlc_raw/btc""}"
BTC,GRU,ML,ohlc,raw,ohlc_raw,short,with_cost,True,feasible,-0.023397993225654383,0.5008581235697941,0.3271674140508221,-0.00013428474162708494,1195,0.3199414294865928,-0.09662698160871937,0.5,0.008364312267657992,-0.00029213734055462534,-0.03449816659946914,-0.0559622769269863,48.0,48.0,-1.079511274528642,"{""lookback_hours"": 24, ""model_dir"": ""models/gru/ohlc_raw/btc""}"
ETH,XGBoost,ML,ohlc,raw,ohlc_raw,short,no_cost,True,feasible,-0.030440905068197126,0.4965034965034965,0.09225914237980323,-0.0001605148285317075,1439,0.09141552511415525,0.01943693756720595,0.5,0.17544186046511628,0.00011619690137853335,0.20786733840591998,-0.2694717004620464,2374.0,2374.0,0.7959280884554668,"{""model_dir"": ""models/xgboost/ohlc_raw/eth"", ""tree_device"": ""cpu""}"
ETH,XGBoost,ML,ohlc,raw,ohlc_raw,short,with_cost,True,feasible,-0.06597696450161863,0.4965034965034965,0.09225914237980323,-0.0004122630802799592,1439,0.09141552511415525,-0.01897318330803942,0.5,0.17544186046511628,-0.0001040841166490381,-0.4737992560792552,-0.5299503123055429,2374.0,2374.0,-2.221867494066974,"{""model_dir"": ""models/xgboost/ohlc_raw/eth"", ""tree_device"": ""cpu""}"
XRP,LightGBM,ML,ohlc,extended,ohlc_extended,short,no_cost,True,feasible,-0.0459461859870164,0.5578947368421052,0.01004548900682335,-0.0008685452227130844,180,0.008675799086757991,-0.05228111007677231,0.49911504424778763,0.05223189479533247,-0.0007512352766269885,-0.37537278791305106,-0.5065717445436417,906.0,906.0,-1.2556859549173953,"{""model_dir"": ""models/lightgbm/ohlc_extended/xrp"", ""tree_device"": ""cpu""}"
XRP,LightGBM,ML,ohlc,extended,ohlc_extended,short,with_cost,True,feasible,-0.057527745059890535,0.5578947368421052,0.01004548900682335,-0.0012001241700815048,180,0.008675799086757991,-0.06504944856405177,0.49911504424778763,0.05223189479533247,-0.0010318547456535372,-0.5451974422919184,-0.548543846063124,906.0,906.0,-2.190173442027357,"{""model_dir"": ""models/lightgbm/ohlc_extended/xrp"", ""tree_device"": ""cpu""}"
XRP,XGBoost,ML,candle,raw,candle_raw,short,no_cost,True,feasible,-0.034583929007652316,0.5074380165289256,0.058188021228203185,-0.0004386393719189253,1057,0.055251141552511415,-0.01608746382598529,0.4980289093298292,0.14039636969809224,-0.0001331371515126019,-0.24269809893601146,-0.35529804705943424,2498.0,2498.0,-0.4687452970593156,"{""model_dir"": ""models/xgboost/candle_raw/xrp"", ""tree_device"": ""cpu""}"
XRP,XGBoost,ML,candle,raw,candle_raw,short,with_cost,True,feasible,-0.04994538305192053,0.5074380165289256,0.058188021228203185,-0.0007446724297701649,1057,0.055251141552511415,-0.03385008099731305,0.4980289093298292,0.14039636969809224,-0.00042035791366766084,-0.6841959377366477,-0.6864827166666405,2498.0,2498.0,-2.487137418562914,"{""model_dir"": ""models/xgboost/candle_raw/xrp"", ""tree_device"": ""cpu""}"
SOL,LightGBM,ML,candle,raw,candle_raw,long,no_cost,True,feasible,0.054735328528630896,0.5132743362831859,0.031740240788033565,0.0006438051620887451,586,0.03095890410958904,-0.014488214256159171,0.4976713240186294,0.13438735177865613,-0.00010350124505608694,-0.19300874847912186,-0.3446018361528007,2184.0,2184.0,-0.40497328932958276,"{""model_dir"": ""models/lightgbm/candle_raw/sol"", ""tree_device"": ""cpu""}"
